Data;tMax; tMin; UR; insolacao; vel vento; Ra; ETo PM;ETo HS
08/07/2004;23.5;12.9;78.75;1.3;1.146933084;23.63328417;1.600357484;2.596439684
09/07/2004;20.3;15.5;90.5;0.4;0.623333084;23.70236163;1.223591366;1.737616277
10/07/2004;26.2;13.2;86.75;5.7;0.9724;23.77506055;2.013091316;3.012819739
11/07/2004;21.4;13.9;84;1.4;1.7204;23.8513484;1.566012684;2.170121285
12/07/2004;18.6;12.6;82.75;0.3;3.2912;23.93119103;1.604383504;1.834791522
13/07/2004;25;13.1;77.75;8.8;1.496;24.01455272;2.546305633;2.860634841
14/07/2004;26;11.5;77.75;6.8;1.496;24.10139612;2.359911449;3.143168667
15/07/2004;26.2;12.1;70.75;9.4;1.3464;24.19168231;2.756931899;3.145008818
16/07/2004;26.4;12.1;70;9;1.3464;24.28537078;2.752530589;3.187946431
17/07/2004;23.4;13.5;75.75;5.3;2.418533084;24.38241944;2.415804828;2.60550113
18/07/2004;21.6;13.1;75.5;4.4;3.2912;24.48278465;2.419038663;2.35051949
19/07/2004;18.3;13;86.5;0;2.992;24.5864212;1.414569998;1.773689551
20/07/2004;17.6;12.4;81.5;1.8;2.568133084;24.69328236;1.688381227;1.730147587
21/07/2004;18.6;8.9;70.75;8.8;2.8424;24.80331983;2.579727227;2.282995452
22/07/2004;18.9;6.5;67.75;9;2.642933084;24.91648385;2.60713379;2.506624295
23/07/2004;18.6;6.5;58.25;9.9;2.8424;25.03272311;3.015395974;2.475333456
24/07/2004;20.8;6.6;63.25;8.7;2.244;25.15198484;2.77415632;2.796303348
25/07/2004;19.6;7;70;7.6;2.194133084;25.2742148;2.432913765;2.613149892
26/07/2004;20.6;7.4;65.25;6.8;2.119333084;25.39935732;2.56737184;2.748287328
27/07/2004;21.8;7.1;64.75;10.2;2.343733084;25.52735527;2.993544258;2.956000537
28/07/2004;21.4;8.1;68;7.3;1.9448;25.65815015;2.570426895;2.852318899
29/07/2004;20.4;7.4;69.5;8.6;2.343733084;25.79168208;2.662595745;2.760532102
30/07/2004;22.6;8;74;7.1;0.8228;25.9278898;2.226968317;3.070723504
31/07/2004;24.4;8.9;60.75;9.7;1.496;26.06671076;3.044191835;3.310533603
01/08/2004;26;10.7;58.25;8;1.595733084;26.12295659;3.136921918;3.451413093
02/08/2004;27.2;11.1;57.75;7.9;1.595733084;26.26532851;3.243624922;3.63837551
03/08/2004;27.2;13.3;66.75;7.8;1.595733084;26.41015828;3.100178026;3.500325001
04/08/2004;24.6;14.6;61.75;9.5;2.8424;26.55737907;3.775566107;2.934346632
05/08/2004;23.8;11;65.75;10.5;2.568133084;26.70692285;3.454686817;3.142003647
06/08/2004;24.5;12.7;62.25;6.7;2.144266916;26.85872046;3.176196896;3.137218423
07/08/2004;26;10.4;59.25;10.1;1.894933084;27.01270161;3.558273188;3.587839531
08/08/2004;25.4;10;60.25;9.8;2.044533084;27.16879497;3.523749393;3.535441725
09/08/2004;22.7;8.9;61.75;10;2.717733084;27.32692817;3.493439855;3.185956833
10/08/2004;21.2;7.6;61;10.4;2.717733084;27.48702785;3.401084776;3.048668903
11/08/2004;25;6.6;55;0.3;0.872666916;27.64901973;1.973544753;3.721972942
12/08/2004;22.6;8.8;59.25;10.1;2.717733084;27.81282864;3.627804732;3.232690622
13/08/2004;20.2;7.6;54;10.2;2.867333084;27.97837856;3.634024795;2.94030418
14/08/2004;21.2;9.7;61.25;8.6;3.2912;28.14559268;3.531333944;2.963929651
15/08/2004;21.8;9.9;66.75;6.7;2.3936;28.31439347;2.975108046;3.069556598
16/08/2004;24.8;11.4;58;10.4;1.9448;28.4847027;3.75109489;3.495927651
17/08/2004;25.8;11;68;6.2;1.0472;28.65644151;2.75124866;3.727011956
18/08/2004;27.3;9.9;59;9.9;1.3464;28.82953049;3.578289046;4.087982178
19/08/2004;28.4;11.3;52.5;10;1.9448;29.00388968;4.207537879;4.21708266
20/08/2004;28.8;11.2;53.75;10.4;1.695466916;29.17943869;4.131228662;4.321319694
21/08/2004;30;11.6;59;10.2;1.321466916;29.35609674;3.921083228;4.539263679
22/08/2004;30.2;12.5;56.75;9.9;1.670533084;29.5337827;4.183715;4.542855804
23/08/2004;30.4;13.1;56;9.2;1.3464;29.71241517;3.960335154;4.564577452
24/08/2004;31;13.6;60;9.6;2.069466916;29.89191255;4.412882148;4.669478609
25/08/2004;31;15.6;54.75;8.1;1.396266916;30.07219311;4.009278101;4.529669866
26/08/2004;31;15.4;56;8.8;1.7204;30.25317502;4.31042343;4.575314046
27/08/2004;30.3;16.7;58.25;8;2.119333084;30.43477645;4.359799149;4.32911247
28/08/2004;29.8;17.7;70.75;5.1;2.293866916;30.61691563;3.550603619;4.132765424
29/08/2004;25.8;15.5;69.25;3.1;1.022266916;30.79951091;2.563576044;3.549618012
30/08/2004;29.4;12.2;50.5;10.3;1.122;30.98248082;4.096660363;4.632321102
31/08/2004;30;12.6;37.25;10.8;2.244;31.16574417;5.399028385;4.747541284
01/09/2004;30;13.7;49.75;10.6;2.044533084;31.23911354;4.907884629;4.687198434
02/09/2004;29.5;12.6;53;10.6;0.947466916;31.42265191;4.072043276;4.703892923
03/09/2004;31.8;12.9;47;10.1;1.820133084;31.6062903;4.952469328;5.170981197
04/09/2004;29;16.2;56;9.3;2.194133084;31.78994889;4.682481906;4.306873468
05/09/2004;30;14.3;57;8.9;2.4684;31.97354844;4.769989788;4.744019999
06/09/2004;31;15;60.5;9.9;1.894933084;32.15701031;4.669765666;4.919128737
07/09/2004;30.4;13;49.5;10.1;2.593066916;32.34025657;5.33444914;4.994718574
08/09/2004;31.2;13.9;38.5;10.7;2.219066916;32.52321005;5.662951548;5.116340879
09/09/2004;30.2;11.4;42.25;10.8;1.695466916;32.7057944;4.998070485;5.13090767
10/09/2004;31.6;12.4;50.25;10.7;1.097066916;32.88793417;4.564447129;5.376225663
11/09/2004;31.2;13.4;39.75;10.5;2.343733084;33.06955485;5.751298234;5.244378351
12/09/2004;27.2;15.3;59;10.2;3.540533084;33.25058295;5.190131067;4.198646378
13/09/2004;26.9;15.2;48.75;10.5;4.114;33.43094608;5.974356304;4.164400517
14/09/2004;29;14;58.75;9.9;2.892266916;33.61057296;5.093120341;4.795550265
15/09/2004;30.6;13.7;57;8.2;2.3936;33.78939354;4.848143606;5.201989674
16/09/2004;31.6;14.7;59.75;7.7;1.296533084;33.96733901;4.231643659;5.360341425
17/09/2004;29.2;15.9;78.25;3.7;1.520933084;34.14434187;3.033261555;4.71006173
18/09/2004;22.4;16;85.75;0.5;0.9724;34.32033599;1.945973254;3.011526321
19/09/2004;28.2;16.2;78.75;5.4;2.0196;34.49525667;3.418932939;4.480829739
20/09/2004;28.5;15.9;58.75;8.1;1.670533084;34.66904068;4.404048806;4.614670036
21/09/2004;29;14.6;56.75;9.6;2.568133084;34.84162628;5.145305787;4.908328475
22/09/2004;30.4;14.7;57.5;10.9;1.097066916;35.01295333;4.77729622;5.247907413
23/09/2004;32;15.9;49.5;10.5;1.2716;35.18296328;5.102258114;5.525495739
24/09/2004;33;15.5;47.25;10.8;1.122;35.35159924;5.156790868;5.830005131
25/09/2004;33.8;16.8;40.75;10.1;2.268933084;35.518806;6.284077581;5.917529524
26/09/2004;32;17.3;49.5;9.7;1.221733084;35.68453007;5.023123658;5.445054686
27/09/2004;32.8;16.2;47.5;10.2;0.9724;35.84871974;4.98322636;5.79241376
28/09/2004;32.4;16.8;43;10.4;1.595733084;36.01132508;5.612269317;5.654112373
29/09/2004;32.8;15.3;46.75;10.2;2.194133084;36.17229797;5.962145185;5.937361237
30/09/2004;26.4;17.1;66.75;7.2;4.064133084;36.33159214;4.748141366;4.10847859
01/10/2004;24;15.7;78.5;0;2.293866916;36.55169959;2.398748197;3.710926494
02/10/2004;28;15.7;83.25;4.6;1.5708;36.70678732;3.217279878;4.777826118
03/10/2004;20.4;15.7;94;0;1.221733084;36.86005314;1.768012135;2.681635889
04/10/2004;20.2;14.1;86.5;0.5;2.219066916;37.01145912;2.029196983;2.990691931
05/10/2004;26.3;15;67.25;5.6;1.3464;37.16096929;3.670825321;4.496386525
06/10/2004;26.6;14.7;66.75;9.9;2.667866916;37.30854963;4.862441381;4.632729393
07/10/2004;26.6;11.3;55.75;11.2;1.969733084;37.45416803;5.082825353;5.040570425
08/10/2004;27.2;10.2;45;11.4;1.919866916;37.59779438;5.396475939;5.297535972
09/10/2004;31.2;12.9;45.25;10.8;1.745333084;37.73940047;5.708334406;6.023665398
10/10/2004;31.8;15.3;57.25;5.7;1.894933084;37.87896006;4.649006517;5.957242103
11/10/2004;24.4;17.1;91.75;0;1.595733084;38.01644882;1.989479671;3.70770184
12/10/2004;21.7;17.6;90.75;0;1.595733084;38.15184436;1.96860484;2.709096219
13/10/2004;25.4;18.6;79;1.5;1.87;38.28512619;2.81233557;3.720920686
14/10/2004;28;18.2;80;2.8;1.496;38.41627572;3.102556321;4.606297863
15/10/2004;27.1;19.4;80.75;0.8;2.867333084;38.54527623;2.865244555;4.111948351
16/10/2004;26.2;19.2;82.5;1;1.221733084;38.67211284;2.562575318;3.88094415
17/10/2004;29.2;17.3;62.25;9.6;1.496;38.79677251;5.081325807;5.145589044
18/10/2004;31;18.1;61.5;9.3;2.717733084;38.91924399;5.727892839;5.544761189
19/10/2004;26.2;19;82.25;0.6;0.847733084;39.0395178;2.430315302;3.964053146
20/10/2004;26.4;16.5;67.5;5.6;3.690133084;39.1575862;4.525722857;4.529786253
21/10/2004;26.5;14.8;73;7.8;3.337735324;39.27344313;4.491538827;4.838489586
22/10/2004;25.2;15.2;70.75;4.3;3.2164;39.38708421;3.884857165;4.433797858
23/10/2004;26.8;15;65;3.4;1.7952;39.49850667;3.656932914;4.919125318
24/10/2004;30;16.8;72.5;6.7;1.595733084;39.60770934;4.357372318;5.554382708
25/10/2004;28.4;18.6;81;5.3;2.593066916;39.71469256;3.884428339;4.810638271
26/10/2004;26.2;18.5;82;3.6;1.1968;39.81945817;3.226233546;4.156531152
27/10/2004;27.9;19;73.25;4.8;1.894933084;39.92200944;3.958288372;4.603120645
28/10/2004;28.1;16.7;69.25;11.1;2.942133084;40.02235106;5.547541212;5.090004418
29/10/2004;25.3;14.1;71.25;5;2.219066916;40.12048903;3.79958524;4.718016972
30/10/2004;29.7;15.5;62.5;9.4;1.471066916;40.21643063;5.125369335;5.737171324
31/10/2004;31.8;16.4;57;11.4;2.1692;40.3101844;6.240472988;6.21117148
01/11/2004;28.2;19.1;79;2;1.670533084;40.34707545;3.135050653;4.734185714
02/11/2004;29.8;17.8;74.25;5.5;1.845066916;40.43778279;4.182116958;5.468387576
03/11/2004;30.5;18.7;66.5;11.1;1.5708;40.52632744;5.715501661;5.539009479
04/11/2004;31.5;16.5;62;10.4;1.595733084;40.61272166;5.646721917;6.169813054
05/11/2004;30.2;18.8;63.25;6.2;2.119333084;40.69697871;4.882643225;5.454349478
06/11/2004;30.4;18;77.75;5.9;1.171866916;40.77911277;4.127998899;5.659602174
07/11/2004;25.4;17.5;74;1.2;3.016933084;40.85913885;3.287047735;4.229903065
08/11/2004;24.6;15.2;75.75;5;3.0668;40.93707275;3.797589321;4.44027697
09/11/2004;29.4;16.2;69;8.5;2.6928;41.01293102;5.167546988;5.677038061
10/11/2004;31.2;17;61;10.7;2.0944;41.08673087;5.976685347;6.087623453
11/11/2004;30.6;17;55.5;9.3;3.864666916;41.15849008;6.570162861;5.925298285
12/11/2004;28;19.1;64.25;8.6;3.939466916;41.22822701;5.764893363;4.772579539
13/11/2004;30;14.9;57.75;11.8;2.3936;41.29596048;6.213008353;6.061078782
14/11/2004;26.9;16;73.75;9.2;2.967066916;41.36170971;4.93468674;5.02966884
15/11/2004;27;17.4;76.5;2.2;1.5708;41.4254943;3.197125227;4.817828165
16/11/2004;24.2;17.7;88.75;0.6;1.545866916;41.48733409;2.390259073;3.846200438
17/11/2004;24.4;18.5;89;0.5;0.9724;41.5472492;2.380547462;3.717028927
18/11/2004;26.3;18.3;89;3;1.770266916;41.60525988;3.038454117;4.428183449
19/11/2004;22.4;17.6;90.25;0.1;1.2716;41.66138649;2.19317237;3.237681597
20/11/2004;28.8;16.8;67;9.9;1.845066916;41.71564943;5.370418586;5.505587444
21/11/2004;26.5;15.9;72;7.8;2.3936;41.7680691;4.641196044;4.976797125
22/11/2004;27.4;14.6;63.25;11;2.493333084;41.81866581;5.640179753;5.447470441
23/11/2004;28.8;15.2;58;12.1;2.293866916;41.86745974;6.164493885;5.76656427
24/11/2004;30.3;14.3;52.25;12.1;1.2716;41.9144709;5.951981233;6.308939335
25/11/2004;30.8;15.7;54.5;11.8;0.947466916;41.95971904;5.795489676;6.280904727
26/11/2004;30.2;16.7;63.5;10.2;1.5708;42.00322363;5.581887245;5.973948286
27/11/2004;30.8;18.4;72.5;8.7;2.717733084;42.04500378;5.38246845;5.890865325
28/11/2004;25.2;18.3;83.75;1;1.371333084;42.08507821;2.685682563;4.102864468
29/11/2004;26.8;18.5;88.5;1.2;1.620666916;42.1234652;2.677673632;4.606485002
30/11/2004;28;17.5;77.75;4.8;1.894933084;42.16018252;3.91410823;5.198475357
01/12/2004;23;15.9;87.75;1.8;2.8424;42.20881445;2.626693311;3.930130653
02/12/2004;23.2;16.3;76.5;0.3;3.390933084;42.2415938;2.960366295;3.90867856
03/12/2004;20.6;16.7;91.75;0;1.496;42.27275965;2.089097881;2.854646408
04/12/2004;28.2;18.1;82.75;2.4;1.321466916;42.30232708;3.162995202;5.164727034
05/12/2004;30.5;18.7;84;5.7;2.194133084;42.33031046;4.147300991;5.784068125
06/12/2004;30.2;18.2;78;7.7;1.770266916;42.35672341;4.770353118;5.781544232
07/12/2004;29.8;18.9;79;5.6;1.471066916;42.38157874;4.189575074;5.533194974
08/12/2004;30.1;18.2;76.5;7.9;2.4684;42.40488847;4.946624166;5.75725891
09/12/2004;28;17.6;78.75;5;2.493333084;42.42666375;4.017824759;5.211734623
10/12/2004;27.1;18.4;89;1.9;0.947466916;42.44691483;2.862139696;4.763252367
11/12/2004;25.8;17.8;91;2.9;1.3464;42.4656511;2.993684217;4.462632938
12/12/2004;24.4;15.5;80.75;2.9;2.044533084;42.48288098;3.163568151;4.488955513
13/12/2004;29;17.3;63.75;10.9;1.1968;42.49861196;5.586567986;5.585307766
14/12/2004;30.8;17.6;64.5;11.8;3.116666916;42.51285056;6.509892951;6.086787231
15/12/2004;30.2;18.3;70.75;9.2;2.219066916;42.5256023;5.448681115;5.78798875
16/12/2004;31.4;18.4;65.25;10.7;0.922533084;42.53687171;5.679343781;6.144816037
17/12/2004;31.2;17.9;75.25;11.2;1.520933084;42.54666229;5.763796616;6.165872832
18/12/2004;30.8;18.7;74.75;9.7;2.1692;42.55497653;5.497290781;5.910149536
19/12/2004;23.2;19.5;93;0.1;1.022266916;42.56181587;2.252248926;3.007562532
20/12/2004;27.2;19.1;84.25;4.1;2.8424;42.56718072;3.616524364;4.65520931
21/12/2004;26.4;17.1;81.5;0.4;1.595733084;42.57107044;2.670154626;4.818107279
22/12/2004;20.2;16.5;91.75;0;3.366;42.57348334;2.01482385;2.777974864
23/12/2004;21.2;16;95;0;2.044533084;42.57441668;1.968289526;3.316177482
24/12/2004;26.8;17.8;87.25;1.4;2.0196;42.57386669;2.781922328;4.806188337
25/12/2004;29.4;17.4;80.5;9.4;1.9448;42.57182855;5.037730859;5.701751489
26/12/2004;31.4;18.1;69.25;10.6;1.845066916;42.5682964;5.847813108;6.198918141
27/12/2004;24.6;18.9;85.75;0;1.1968;42.56326338;2.404402098;3.771631177
28/12/2004;30;17.4;72.5;7.7;1.87;42.55672159;4.912909667;5.883260636
29/12/2004;31.8;18.7;67.5;10;2.069466916;42.54866216;5.881089744;6.221820547
30/12/2004;30.8;19.8;77.5;6.5;1.620666916;42.53907523;4.592915902;5.706774118
31/12/2004;32;18.5;71.5;8.4;1.221733084;42.52794996;5.159366052;6.313203983
01/01/2005;31.8;18;74.75;7.3;0.922533084;42.52053154;4.714967591;6.32927699
02/01/2005;29.2;18.4;75;6.8;2.8424;42.50692007;4.760635247;5.453217828
03/01/2005;29.4;16.6;67.5;10.7;2.219066916;42.49173778;5.734696819;5.820464433
04/01/2005;26.6;18.8;84.5;1.7;1.994666916;42.47497053;2.968163096;4.508410057
05/01/2005;26.8;18.4;89.75;1;1.4212;42.45660339;2.60701788;4.665027993
06/01/2005;27.8;19.3;88;3;2.0944;42.43662057;3.218294392;4.8008017
07/01/2005;30.1;19.9;88.5;4.7;2.0196;42.41500551;3.76062965;5.440657433
08/01/2005;30;19;83.75;4.6;0.8976;42.39174088;3.795742119;5.580922105
09/01/2005;28.1;18.6;87.5;6.6;0.8976;42.36680865;4.165878569;5.042494028
10/01/2005;30.1;19.5;77;7.1;2.343733084;42.3401901;4.786739635;5.510656421
11/01/2005;28.2;20.5;88.5;1.9;0.698133084;42.31186589;2.954243039;4.644009699
12/01/2005;27.8;20.4;89.5;3.4;1.321466916;42.28181606;3.315642928;4.522426471
13/01/2005;30;16.7;68.75;11.6;1.770266916;42.25002012;5.851856552;5.949912503
14/01/2005;31.2;16.9;51.5;12.3;2.268933084;42.21645706;6.802978271;6.269505148
15/01/2005;31.8;18.4;68.5;11.1;0.8976;42.18110543;5.760951592;6.216066436
16/01/2005;31.8;20.4;74.25;6.6;1.2716;42.14394335;4.690620378;5.861923069
17/01/2005;25.6;19.8;88.25;0;1.6456;42.1049486;2.390126569;3.85380877
18/01/2005;28.2;19.9;87.5;1.9;1.520933084;42.06409866;2.966201846;4.759201524
19/01/2005;24.8;19.6;91;0;1.022266916;42.02137074;2.278766988;3.596829713
20/01/2005;25.4;19.7;92.75;0.9;1.321466916;41.97674188;2.47292441;3.794702145
21/01/2005;28.2;19.8;89.75;1.2;1.246666916;41.93018896;2.709091887;4.766841849
22/01/2005;31.6;19.4;76.25;7.2;1.296533084;41.8816888;4.740554604;5.944016362
23/01/2005;31.6;19.7;76;6.2;0.573466916;41.83121819;4.330274349;5.883716962
24/01/2005;30.6;20.8;84;5.6;0.9724;41.77875397;4.126917511;5.338826127
25/01/2005;29;20.5;80.25;9.2;2.4684;41.72427308;5.095812559;4.857197978
26/01/2005;29;18.5;92;1;2.268933084;41.66775262;2.550752892;5.264459074
27/01/2005;24;17;83.75;0.5;2.967066916;41.60916992;2.611015531;3.956624583
28/01/2005;26.5;17.1;84.25;1.3;2.343733084;41.54850261;2.810837111;4.733719157
29/01/2005;25;18.1;87.5;0;1.6456;41.48572867;2.325630423;4.023981763
30/01/2005;26.9;18.2;77.25;0.4;1.770266916;41.42082651;2.825543753;4.626045766
31/01/2005;29.9;16.4;67.25;10.2;1.2716;41.35377501;5.330959091;5.838804715
01/02/2005;30;16.9;80;6.3;1.146933084;41.32634797;4.169099126;5.793790141
02/02/2005;24.8;17.3;86.25;2;1.246666916;41.25625301;2.767627661;4.121898063
03/02/2005;27.8;17.9;88.5;4.4;0.772933084;41.18396043;3.457089437;4.946543995
04/02/2005;31;19.3;82.5;5.4;1.9448;41.10945128;4.091809015;5.671570575
05/02/2005;29.2;18.5;81.25;3.1;1.7204;41.03270736;3.408148786;5.24992017
06/02/2005;27;16.1;70.25;5.5;2.418533084;40.95371134;4.238541258;4.996628738
07/02/2005;26.4;12.6;58;11.6;2.1692;40.87244678;5.555335392;5.318818479
08/02/2005;26.2;13.9;58.5;11.1;3.0668;40.78889821;5.753807302;5.085188102
09/02/2005;26.2;14;63.25;8.6;2.742666916;40.70305119;5.017346671;5.060614726
10/02/2005;27.6;15.5;67.25;9.6;1.221733084;40.61489239;4.888745931;5.221443813
11/02/2005;29.2;15.4;60.5;11.4;2.0944;40.52440962;5.815200806;5.669951039
12/02/2005;30.2;16.6;76.75;10.3;1.146933084;40.43159193;5.137190252;5.770017637
13/02/2005;28.9;17.1;61;11.1;1.7952;40.33642962;5.675339686;5.31005839
14/02/2005;29.6;16.5;72;8.6;1.7952;40.23891436;4.866625292;5.588378298
15/02/2005;30;17.7;68.5;11.2;1.296533084;40.13903919;5.505928241;5.507539659
16/02/2005;28.6;18.5;71.5;6.8;2.593066916;40.0367986;4.65687546;4.942310347
17/02/2005;31;19.2;73.25;8.7;1.396266916;39.93218858;4.980518693;5.527991267
18/02/2005;29.6;19.1;80.25;6.9;1.770266916;39.82520669;4.318512987;5.109845541
19/02/2005;29.4;17.2;85;5.4;0.498666916;39.71585207;3.68447217;5.356175348
20/02/2005;30;17.3;73.25;8.8;1.620666916;39.60412553;4.854941488;5.496012797
21/02/2005;29.2;14.6;62;11.4;1.894933084;39.49002956;5.56088245;5.627909888
22/02/2005;30.1;15.7;62.75;11.6;1.321466916;39.3735684;5.512556094;5.713274379
23/02/2005;32;17.3;65.5;9.7;1.246666916;39.25474806;5.234207117;6.00267994
24/02/2005;32.5;19.9;73.5;7.8;1.4212;39.13357638;4.822577022;5.742700524
25/02/2005;30.8;19.5;82.25;3.2;1.670533084;39.01006305;3.368471839;5.291999977
26/02/2005;27.8;18.9;81;4.5;1.770266916;38.88421963;3.547945064;4.485296831
27/02/2005;29.4;19.2;84.25;5.7;1.620666916;38.75605964;3.811231019;4.896513697
28/02/2005;29.4;18.9;83;3.7;0.648266916;38.62559849;3.237043586;4.933774253
01/03/2005;31.4;19.9;71.75;9.5;2.219066916;38.16506856;5.285602412;5.292374058
02/03/2005;26;17.7;75.25;5;3.4408;38.02471617;3.898736418;4.088073973
03/03/2005;20;17.4;95;0;1.620666916;37.88218054;1.791576548;2.098503956
04/03/2005;25.8;17.1;82.75;3;1.919866916;37.73749003;2.945832103;4.112371492
05/03/2005;29;17.7;76.5;6.1;1.171866916;37.59067505;3.844105435;4.894788914
06/03/2005;30;15.8;63.75;11.1;2.144266916;37.44176806;5.448257154;5.405855337
07/03/2005;30.3;18.5;66.25;10.5;1.595733084;37.29080361;5.221830782;5.08919797
08/03/2005;31;18.9;72;9.3;1.745333084;37.13781827;4.929913413;5.199528123
09/03/2005;31.6;18.5;69.5;10.5;1.321466916;36.98285067;5.148496613;5.400451963
10/03/2005;30.5;19.8;74;6.9;0.922533084;36.8259415;4.100398823;4.871655533
11/03/2005;31;19.6;81.25;3.8;0.772933084;36.66713344;3.231899682;5.024566503
12/03/2005;31.8;17.8;69.5;9.7;1.446133084;36.50647119;4.936317366;5.479735104
13/03/2005;30.6;18.5;72.25;9.7;1.5708;36.34400145;4.831717002;5.042186732
14/03/2005;29.8;19.5;75.5;6.3;2.044533084;36.17977285;4.08596042;4.64222346
15/03/2005;28.8;20.2;77;6.7;1.969733084;36.013836;4.057226866;4.207716713
16/03/2005;26.2;18.1;83.25;0.5;1.221733084;35.84624337;2.252145522;3.838962425
17/03/2005;25.6;19.8;92;0.7;0.4488;35.67704936;2.110235748;3.277872323
18/03/2005;28;19.6;91;2.6;0.872666916;35.50631017;2.615038405;4.032696212
19/03/2005;29.4;17.3;82;5.7;1.122;35.33408381;3.455858814;4.764704582
20/03/2005;28;19.3;91.5;0.8;1.2716;35.16043007;2.158552186;4.049862584
21/03/2005;27.6;19.4;90.25;1.5;1.097066916;34.98541045;2.322974162;3.898234001
22/03/2005;27.6;19.2;91;1.9;1.122;34.80908811;2.381598156;3.916292508
23/03/2005;29.2;19.5;82.25;3.6;1.146933084;34.63152787;2.99181192;4.283729223
24/03/2005;29.6;19.6;87.25;2.9;1.097066916;34.45279609;2.735193386;4.352894596
25/03/2005;28.6;18.8;85;3.7;1.620666916;34.27296068;2.929454233;4.195860823
26/03/2005;24.6;17.8;83.75;3.2;2.568133084;34.092091;2.736093549;3.267390795
27/03/2005;28.2;18.3;73.5;7.5;1.969733084;33.91025782;4.004976135;4.127716237
28/03/2005;28.8;17.1;70.5;9.7;2.1692;33.72753329;4.520417843;4.430698824
29/03/2005;27.8;17.4;76.5;8.9;1.919866916;33.54399081;4.062898421;4.119063527
30/03/2005;30.5;17.9;66.5;10.4;1.745333084;33.35970505;4.766748446;4.687708304
31/03/2005;29.6;18.2;68.25;8.3;2.0944;33.1747518;4.371660252;4.402683993
01/04/2005;29.6;18.4;71.75;9.6;1.221733084;33.10060081;4.269447089;4.350062475
02/04/2005;30.4;17.9;76;10.4;1.396266916;32.91484255;4.415425766;4.586244604
03/04/2005;31.4;18.5;72.5;10.1;1.3464;32.72860313;4.482715136;4.721074844
04/04/2005;31.1;21.1;73;10;0.797866916;32.54196183;4.368710042;4.244187026
05/04/2005;27.8;20.7;75.5;0.1;1.894933084;32.35499879;2.480882882;3.405857538
06/04/2005;30.8;19.3;74.75;7.9;0.548533084;32.16779496;3.704019373;4.391515652
07/04/2005;30.1;20;73;7.4;1.097066916;31.98043202;3.747643457;4.091594044
08/04/2005;31.6;18.7;67.5;9.7;1.471066916;31.79299227;4.4404216;4.607753555
09/04/2005;31.2;19.5;62.75;9.1;2.219066916;31.60555864;4.750560734;4.382681821
10/04/2005;30.6;18.3;65.25;10.6;1.7952;31.41821454;4.633339385;4.3738737
11/04/2005;30;17.6;68.25;9.3;1.845066916;31.23104382;4.253854395;4.298319217
12/04/2005;30.4;15.8;64.75;10;1.321466916;31.04413072;4.18181238;4.5581598
13/04/2005;30.4;17.1;59.5;9.9;2.5432;30.85755973;4.883280144;4.39309741
14/04/2005;30.4;17.1;67;8.5;1.994666916;30.67141559;4.1581811;4.366615508
15/04/2005;30.6;17;67.75;10.1;0.9724;30.48578318;4.00296261;4.394162108
16/04/2005;30.8;17;66;9.5;1.221733084;30.30074745;4.014031275;4.41007819
17/04/2005;31;18.5;76.25;6.1;1.2716;30.11639335;3.300411664;4.256729552
